#OTU_ID Kingdom Phylum Class Order Family genus species 37m-SAI261 38m-SAI265 40m-SAI178 45-SAI134 60m-SAI237 60m-SAI239 65m-SAI244 65m-SAI251 65m-SAI229 70m-SAI101 75m-SAI211 80m-SAI116
OTU_214 k__Bacteria     p__Proteobacteria   c__Alphaproteobacteria  o__Rhodospirillales     f__Rhodospirillaceae    g__     s__ 0 0 0 1 3 0 1 0 0 0 0 0
OTU_2160 k__Bacteria    p__Proteobacteria   c__Alphaproteobacteria  o__Rhodospirillales     f__Rhodospirillaceae    g__Rhodovibrio  s__ 0 0 0 3 3 0 0 0 0 1 0 0
OTU_231 k__Bacteria     p__Proteobacteria   c__Alphaproteobacteria  o__Rhodospirillales     f__Rhodospirillaceae g__ s__ 0 1 0 1 0 0 3 0 0 0 0 0
OTU_254 k__Bacteria     p__Proteobacteria   c__Alphaproteobacteria  o__Rhodospirillales     f__Rhodospirillaceae g__ s__  0 1 0 0 0 0 1 0 0 0 1 0
OTU_277 k__Bacteria     p__Proteobacteria   c__Alphaproteobacteria  o__Rhodospirillales     f__Rhodospirillaceae g__ s__ 0 0 0 0 0 0 5 0 0 6 0 5
OTU_340 k__Bacteria     p__Proteobacteria   c__Alphaproteobacteria  o__Rhodospirillales     f__Rhodospirillaceae    g__     s__ 0 0 0 1 0 0 1 0 0 1 0 0
OTU_347 k__Bacteria     p__Proteobacteria   c__Alphaproteobacteria  o__Rhodospirillales     f__Rhodospirillaceae g__ s__ 0 0 0 0 1 0 2 0 0 0 1 0
OTU_946 k__Bacteria     p__Proteobacteria   c__Alphaproteobacteria  o__Rhodospirillales     f__Rhodospirillaceae    g__     s__ 3 0 0 1 2 0 0 0 0 0 0 0
OTU_98 k__Bacteria  p__Proteobacteria   c__Alphaproteobacteria  o__Rhodospirillales     f__Rhodospirillaceae    g__     s__ 0 0 0 1 0 0 12 25 0 0 0 0
OTU_512 k__Bacteria     p__Proteobacteria   c__Alphaproteobacteria  o__Sphingomonadales     f__Erythrobacteraceae   g__Erythrobacter    s__ 0 1 0 0 0 0 0 2 0 0 0 5
OTU_389 k__Bacteria     p__Proteobacteria   c__Alphaproteobacteria  o__Sphingomonadales     f__Sphingomonadaceae    g__Sphingomonas     s__ 8 1 5 0 0 0 0 0 0 0 0 12
OTU_121 k__Bacteria     p__Proteobacteria   c__Alphaproteobacteria o__ f__ g__ s__ 0 0 0 2 9 0 5 0 0 0 2 0
OTU_146 k__Bacteria     p__Proteobacteria   c__Alphaproteobacteria o__ f__ g__ s__ 0 0 2 0 2 0 1 0 0 0 1 0
OTU_170 k__Bacteria     p__Proteobacteria   c__Alphaproteobacteria o__ f__ g__ s__ 0 0 0 1 2 0 2 0 0 1 0 0
OTU_327 k__Bacteria     p__Proteobacteria   c__Alphaproteobacteria o__ f__ g__ s__ 0 26 1 0 0 0 2 0 0 0 2 0
OTU_64 k__Bacteria  p__Proteobacteria   c__Alphaproteobacteria o__ f__ g__ s__ 0 0 0 1 0 0 1 0 0 4 0 3
OTU_1111 k__Bacteria    p__Proteobacteria   c__Alphaproteobacteria o__ f__ g__ s__ 0 0 0 0 0 0 2 0 0 0 2 1
OTU_1423 k__Bacteria    p__Proteobacteria   c__Alphaproteobacteria o__ f__ g__ s__ 2 0 0 1 8 0 0 0 0 0 0 0
OTU_1850 k__Bacteria    p__Proteobacteria   c__Alphaproteobacteria o__ f__ g__ s__ 0 0 0 1 0 0 0 0 0 1 3 0
OTU_677 k__Bacteria     p__Proteobacteria   c__Alphaproteobacteria o__ f__ g__ s__ 0 0 0 3 0 0 1 0 0 0 5 0
OTU_744 k__Bacteria     p__Proteobacteria   c__Alphaproteobacteria o__ f__ g__ s__ 0 0 0 1 0 0 1 0 0 0 1 0
OTU_3 k__Bacteria   p__Proteobacteria   c__Betaproteobacteria   o__Burkholderiales  f__Burkholderiaceae     g__Burkholderia     s__ 184 0 0 0 26 4335 0 0 0 0 0 0
OTU_22 k__Bacteria  p__Proteobacteria   c__Betaproteobacteria   o__Burkholderiales  f__Oxalobacteraceae     g__Ralstonia    s__ 4 0 190 5 2 0 4 250 256 0 21 802
OTU_4 k__Bacteria   p__Proteobacteria   c__Betaproteobacteria   o__EC94     f__     g__     s__ 2631 225 773 0 111 48 16 2 1952 0 86 1414
OTU_82 k__Bacteria  p__Proteobacteria   c__Deltaproteobacteria  o__[Entotheonellales]   f__[Entotheonellaceae]  g__     s__ 4 1 1 0 0 0 40 15 0 2 0 0
OTU_375 k__Bacteria     p__Proteobacteria   c__Deltaproteobacteria  o__[Entotheonellales]   f__[Entotheonellaceae]  g__Candidatus_Entotheonella   s__ 0 0 0 1 1 0 0 0 0 2 1 0
OTU_1355 k__Bacteria    p__Proteobacteria   c__Deltaproteobacteria  o__[Entotheonellales]   f__[Entotheonellaceae]  g__Candidatus_Entotheonella   s__ 0 1 0 0 2 0 0 0 0 0 1 0
OTU_790 k__Bacteria     p__Proteobacteria   c__Deltaproteobacteria  o__[Entotheonellales]   f__[Entotheonellaceae]  g__Candidatus_Entotheonella   s__ 0 6 0 1 2 0 0 0 0 0 0 0
OTU_949 k__Bacteria     p__Proteobacteria   c__Deltaproteobacteria  o__[Entotheonellales]   f__[Entotheonellaceae]  g__Candidatus_Entotheonella   s__ 0 1 1 0 6 0 0 0 0 0 0 0
OTU_23 k__Bacteria  p__Proteobacteria   c__Deltaproteobacteria  o__Desulfovibrionales f__ g__ s__ 8 0 13 375 0 0 0 0 0 0 0 5
OTU_155 k__Bacteria     p__Proteobacteria   c__Deltaproteobacteria  o__Myxococcales     f__     g__     s__ 1 0 0 3 38 0 15 0 0 4 0 0
OTU_589 k__Bacteria     p__Proteobacteria   c__Deltaproteobacteria  o__Myxococcales     f__     g__     s__ 0 1 0 0 1 0 0 0 0 1 3 0
OTU_1499 k__Bacteria    p__Proteobacteria   c__Deltaproteobacteria  o__Myxococcales     f__     g__     s__ 0 0 0 0 1 0 2 1 0 0 0 0
OTU_1793 k__Bacteria    p__Proteobacteria   c__Deltaproteobacteria  o__Myxococcales     f__Nannocystaceae   g__Plesiocystis     s__ 1 0 0 1 0 0 1 0 0 0 0 0
OTU_97 k__Bacteria  p__Proteobacteria   c__Deltaproteobacteria  o__NB1-j    f__     g__     s__ 0 3 0 1 2 0 1 5 0 0 1 0
OTU_485 k__Bacteria     p__Proteobacteria   c__Deltaproteobacteria  o__NB1-j    f__     g__     s__ 0 1 0 2 1 0 1 0 0 1 0 0
OTU_282 k__Bacteria     p__Proteobacteria   c__Deltaproteobacteria  o__NB1-j    f__     g__     s__ 0 6 0 3 24 0 2 0 0 0 0 0
OTU_718 k__Bacteria     p__Proteobacteria   c__Deltaproteobacteria  o__NB1-j    f__     g__     s__ 0 3 0 1 0 0 1 0 0 0 0 0
OTU_144 k__Bacteria     p__Proteobacteria   c__Deltaproteobacteria  o__NB1-j    f__JTB38    g__     s__ 0 1 0 3 1 0 27 0 1 1 2 0
OTU_683 k__Bacteria     p__Proteobacteria   c__Deltaproteobacteria  o__NB1-j    f__JTB38    g__     s__ 0 1 0 0 3 1 0 0 0 0 0 0
OTU_711 k__Bacteria     p__Proteobacteria   c__Deltaproteobacteria  o__NB1-j    f__JTB38    g__     s__ 0 6 0 3 0 0 1 0 0 0 0 0
OTU_1146 k__Bacteria    p__Proteobacteria   c__Deltaproteobacteria  o__NB1-j    f__MND4     g__     s__ 0 0 0 1 0 0 0 0 0 1 1 2
OTU_1335 k__Bacteria    p__Proteobacteria   c__Deltaproteobacteria  o__NB1-j    f__MND4     g__     s__ 0 2 0 0 0 0 2 0 0 0 1 0
OTU_868 k__Bacteria     p__Proteobacteria   c__Deltaproteobacteria  o__NB1-j    f__NB1-i    g__     s__ 0 1 0 1 0 0 1 0 0 0 0 0
OTU_157 k__Bacteria     p__Proteobacteria   c__Deltaproteobacteria  o__Sva0853  f__     g__     s__ 107 3 1 0 2 3 1 0 17 0 3 0
OTU_51 k__Bacteria  p__Proteobacteria   c__Deltaproteobacteria  o__Syntrophobacterales  f__Syntrophobacteraceae     g__     s__ 0 0 0 0 2 0 40 10 0 2 0 2
OTU_768 k__Bacteria     p__Proteobacteria   c__Deltaproteobacteria  o__Syntrophobacterales  f__Syntrophobacteraceae     g__     s__ 0 0 0 1 0 0 1 0 0 0 1 0
OTU_845 k__Bacteria     p__Proteobacteria   c__Deltaproteobacteria  o__Syntrophobacterales  f__Syntrophobacteraceae     g__     s__ 0 0 0 0 3 0 1 0 0 1 0 0
OTU_159 k__Bacteria     p__Proteobacteria   c__Gammaproteobacteria  o__     f__     g__     s__ 0 31 0 3 6 0 18 4 0 1 12 1
OTU_34 k__Bacteria  p__Proteobacteria   c__Gammaproteobacteria  o__Alteromonadales  f__Alteromonadaceae     g__Alteromonas  s__ 7 141 16 2 15 12 3 174 63 0 0 14
OTU_169 k__Bacteria     p__Proteobacteria   c__Gammaproteobacteria  o__Alteromonadales  f__Alteromonadaceae     g__Glaciecola   s__ 0 20 0 2 3 0 18 24 0 1 6 1
OTU_185 k__Bacteria     p__Proteobacteria   c__Gammaproteobacteria  o__Alteromonadales  f__Alteromonadaceae     g__nsmpVI18     s__ 0 4 0 3 0 0 1 4 0 0 6 0
OTU_95 k__Bacteria  p__Proteobacteria   c__Gammaproteobacteria  o__Alteromonadales  f__Alteromonadaceae     g__BD2-13   s__ 4 0 0 1 49 0 2 13 0 0 0 0
OTU_150 k__Bacteria     p__Proteobacteria   c__Gammaproteobacteria  o__Alteromonadales  f__Alteromonadaceae g__ s__ 0 0 0 1 0 0 2 1 0 0 10 0
OTU_594 k__Bacteria     p__Proteobacteria   c__Gammaproteobacteria  o__Alteromonadales  f__Alteromonadaceae     g__Spongiibacter    s__ 0 0 1 1 1 0 0 8 0 0 0 0
OTU_206 k__Bacteria     p__Proteobacteria   c__Gammaproteobacteria  o__Alteromonadales  f__Alteromonadaceae     g__Candidatus_Endobugula  s__ 0 2 0 17 0 0 0 0 4 0 0 0
OTU_374 k__Bacteria     p__Proteobacteria   c__Gammaproteobacteria  o__Alteromonadales  f__Alteromonadaceae     g__Marinobacter     s__hydrocarbonoclasticus 0 11 0 0 0 0 1 4 0 0 0 0
OTU_80 k__Bacteria  p__Proteobacteria   c__Gammaproteobacteria  o__Alteromonadales  f__Alteromonadaceae     g__     s__ 0 0 0 0 4 0 4 0 0 0 5 0
OTU_900 k__Bacteria     p__Proteobacteria   c__Gammaproteobacteria  o__Alteromonadales  f__Alteromonadaceae     g__     s__ 0 26 0 2 0 0 0 5 0 0 0 0
OTU_104 k__Bacteria     p__Proteobacteria   c__Gammaproteobacteria  o__Alteromonadales  f__Colwelliaceae    g__Thalassomonas    s__ 21 7 1 4 2 0 1 43 4 3 0 0
OTU_124 k__Bacteria     p__Proteobacteria   c__Gammaproteobacteria  o__Alteromonadales  f__Colwelliaceae    g__Thalassomonas    s__ 27 16 1 1 0 0 1 8 0 5 0 6
OTU_53 k__Bacteria  p__Proteobacteria   c__Gammaproteobacteria  o__Alteromonadales  f__Colwelliaceae    g__Thalassomonas    s__ 112 75 0 9 0 0 0 15 0 2 75 0
OTU_153 k__Bacteria     p__Proteobacteria   c__Gammaproteobacteria  o__Alteromonadales  f__Colwelliaceae    g__Thalassomonas    s__ 5 0 1 1 0 0 0 0 0 0 2 1
OTU_2658 k__Bacteria    p__Proteobacteria   c__Gammaproteobacteria  o__Alteromonadales  f__Colwelliaceae    g__Thalassomonas    s__ 1 0 0 0 0 0 0 8 0 1 0 0
OTU_271 k__Bacteria     p__Proteobacteria   c__Gammaproteobacteria  o__Alteromonadales  f__Colwelliaceae    g__Thalassomonas    s__ 0 1 0 0 0 0 1 3 0 0 0 0
OTU_333 k__Bacteria     p__Proteobacteria   c__Gammaproteobacteria  o__Alteromonadales  f__HTCC2188     g__HTCC     s__ 0 0 0 2 2 0 2 2 0 1 0 0
OTU_366 k__Bacteria     p__Proteobacteria   c__Gammaproteobacteria  o__Alteromonadales  f__HTCC2188     g__HTCC     s__ 0 13 0 2 1 0 3 0 0 0 0 0
OTU_511 k__Bacteria     p__Proteobacteria   c__Gammaproteobacteria  o__Alteromonadales  f__Idiomarinaceae   g__Idiomarina   s__ 0 10 7 0 0 0 0 0 0 0 0 31
OTU_72 k__Bacteria  p__Proteobacteria   c__Gammaproteobacteria  o__Alteromonadales  f__OM60     g__     s__ 4 0 0 2 16 0 24 0 0 2 0 0
OTU_171 k__Bacteria     p__Proteobacteria   c__Gammaproteobacteria  o__Chromatiales     f__     g__     s__ 0 12 0 3 23 0 1 0 0 2 26 2
OTU_78 k__Bacteria  p__Proteobacteria   c__Gammaproteobacteria  o__Chromatiales     f__     g__     s__ 11 3 0 3 4 0 1 0 0 1 26 0
OTU_291 k__Bacteria     p__Proteobacteria   c__Gammaproteobacteria  o__Chromatiales     f__     g__     s__ 1 2 5 0 0 1 0 0 31 0 0 3
OTU_3456 k__Bacteria    p__Proteobacteria   c__Gammaproteobacteria  o__Chromatiales     f__     g__     s__ 0 3 1 2 0 0 3 0 0 0 4 0
OTU_795 k__Bacteria     p__Proteobacteria   c__Gammaproteobacteria  o__Chromatiales     f__     g__     s__ 1 1 0 0 3 0 2 2 0 0 0 0
OTU_336 k__Bacteria     p__Proteobacteria   c__Gammaproteobacteria  o__Chromatiales     f__     g__     s__ 0 8 0 0 1 0 1 0 0 0 2 0
OTU_427 k__Bacteria     p__Proteobacteria   c__Gammaproteobacteria  o__Chromatiales     f__     g__     s__ 0 0 0 1 0 0 1 0 0 0 3 3
OTU_3710 k__Bacteria    p__Proteobacteria   c__Gammaproteobacteria  o__Chromatiales     f__     g__     s__ 0 1 0 1 0 0 0 0 0 0 3 0
OTU_377 k__Bacteria     p__Proteobacteria   c__Gammaproteobacteria  o__Chromatiales     f__     g__     s__ 0 0 0 5 0 0 4 0 0 0 3 0
OTU_847 k__Bacteria     p__Proteobacteria   c__Gammaproteobacteria  o__Chromatiales     f__     g__     s__ 7 0 0 0 0 0 3 0 0 1 0 0
OTU_490 k__Bacteria     p__Proteobacteria   c__Gammaproteobacteria  o__Chromatiales     f__Ectothiorhodospiraceae   g__     s__ 0 2 0 1 2 0 1 0 0 2 0 0
OTU_71 k__Bacteria  p__Proteobacteria   c__Gammaproteobacteria  o__Chromatiales     f__Ectothiorhodospiraceae   g__     s__ 16 0 1 0 0 0 37 27 0 0 0 2
OTU_324 k__Bacteria     p__Proteobacteria   c__Gammaproteobacteria  o__Chromatiales     f__Ectothiorhodospiraceae   g__     s__ 0 6 0 0 6 0 3 0 0 1 0 0
OTU_45 k__Bacteria  p__Proteobacteria   c__Gammaproteobacteria  o__Chromatiales     f__Ectothiorhodospiraceae   g__     s__ 0 0 1 0 0 0 45 54 0 0 0 4
OTU_526 k__Bacteria     p__Proteobacteria   c__Gammaproteobacteria  o__Chromatiales     f__Ectothiorhodospiraceae   g__     s__ 0 0 0 1 2 0 3 0 0 1 0 0
OTU_1171 k__Bacteria    p__Proteobacteria   c__Gammaproteobacteria  o__Chromatiales     f__Ectothiorhodospiraceae   g__     s__ 0 1 0 0 0 0 1 0 0 1 0 0
OTU_704 k__Bacteria     p__Proteobacteria   c__Gammaproteobacteria  o__Chromatiales     f__Ectothiorhodospiraceae   g__     s__ 0 8 1 0 0 0 0 0 0 0 1 0
OTU_764 k__Bacteria     p__Proteobacteria   c__Gammaproteobacteria  o__Chromatiales     f__Ectothiorhodospiraceae   g__     s__ 0 8 0 2 0 0 0 0 0 0 3 0
OTU_1956 k__Bacteria    p__Proteobacteria   c__Gammaproteobacteria  o__Chromatiales f__ g__ s__ 0 0 0 2 1 0 0 0 0 0 1 0
OTU_39 k__Bacteria  p__Proteobacteria   c__Gammaproteobacteria  o__Enterobacteriales    f__Enterobacteriaceae   g__Serratia     s__marcescens 4 0 0 0 4 359 0 0 0 1 0 0
OTU_122 k__Bacteria     p__Proteobacteria   c__Gammaproteobacteria  o__HTCC2188     f__HTCC2089     g__     s__ 5 8 1 0 2 0 3 6 0 0 1 6
OTU_259 k__Bacteria     p__Proteobacteria   c__Gammaproteobacteria  o__HTCC2188     f__HTCC2089     g__     s__ 2 33 0 2 5 0 12 20 0 0 13 0
OTU_500 k__Bacteria     p__Proteobacteria   c__Gammaproteobacteria  o__HTCC2188     f__HTCC2089     g__     s__ 0 8 0 1 1 0 1 0 0 0 0 0
OTU_125 k__Bacteria     p__Proteobacteria   c__Gammaproteobacteria  o__HTCC2188     f__HTCC2089     g__     s__ 0 0 1 0 0 0 12 11 0 0 0 0
OTU_1859 k__Bacteria    p__Proteobacteria   c__Gammaproteobacteria  o__HTCC2188     f__HTCC2089     g__     s__ 0 1 0 0 1 0 0 0 0 0 1 0
OTU_362 k__Bacteria     p__Proteobacteria   c__Gammaproteobacteria  o__HTCC2188     f__HTCC2089     g__     s__ 0 0 3 0 0 0 2 54 0 0 0 0
OTU_382 k__Bacteria     p__Proteobacteria   c__Gammaproteobacteria  o__Legionellales    f__Francisellaceae  g__Nebulobacter     s__yamunensis 0 0 3 0 1 0 0 0 9 2 0 3
OTU_44 k__Bacteria  p__Proteobacteria   c__Gammaproteobacteria  o__Legionellales    f__Francisellaceae  g__Fangia   s__hongkongensis 0 0 0 0 0 2 0 0 2 0 0 2
OTU_108 k__Bacteria     p__Proteobacteria   c__Gammaproteobacteria  o__Oceanospirillales    f__     g__     s__ 0 0 0 2 0 0 44 0 0 0 0 1
OTU_1147 k__Bacteria    p__Proteobacteria   c__Gammaproteobacteria  o__Oceanospirillales    f__Alcanivoracaceae     g__Alcanivorax  s__dieselolei 0 1 1 0 1 0 0 0 0 0 0 0
OTU_14 k__Bacteria  p__Proteobacteria   c__Gammaproteobacteria  o__Oceanospirillales    f__Hahellaceae  g__     s__ 97 234 1872 82 28 121 68 44 832 0 67 524
OTU_54 k__Bacteria  p__Proteobacteria   c__Gammaproteobacteria  o__Oceanospirillales    f__Hahellaceae  g__     s__ 10 0 105 6 4 0 0 0 4 0 1 153
OTU_232 k__Bacteria     p__Proteobacteria   c__Gammaproteobacteria  o__Oceanospirillales    f__Hahellaceae  g__Endozoicomonas   s__montiporae 0 0 7 0 1 0 0 0 13 0 0 6
OTU_317 k__Bacteria     p__Proteobacteria   c__Gammaproteobacteria  o__Oceanospirillales    f__Hahellaceae  g__     s__ 2 1 4 0 0 0 0 0 9 0 0 0
OTU_482 k__Bacteria     p__Proteobacteria   c__Gammaproteobacteria  o__Oceanospirillales    f__Hahellaceae  g__     s__ 0 0 19 19 1 0 0 0 0 0 0 3
OTU_1018 k__Bacteria    p__Proteobacteria   c__Gammaproteobacteria  o__Oceanospirillales    f__Hahellaceae  g__     s__ 1 0 0 0 0 0 0 1 0 0 0 1
OTU_3133 k__Bacteria    p__Proteobacteria   c__Gammaproteobacteria  o__Oceanospirillales    f__Hahellaceae  g__     s__ 0 0 0 3 0 0 0 0 1 0 0 1
OTU_443 k__Bacteria     p__Proteobacteria   c__Gammaproteobacteria  o__Oceanospirillales    f__Halomonadaceae   g__Halomonas    s__ 0 3 3 0 0 0 0 0 7 0 0 23
OTU_2312 k__Bacteria    p__Proteobacteria   c__Gammaproteobacteria  o__Oceanospirillales    f__Halomonadaceae   g__Candidatus_Portiera    s__ 0 1 0 1 3 0 0 0 0 0 0 0
OTU_350 k__Bacteria     p__Proteobacteria   c__Gammaproteobacteria  o__Oceanospirillales    f__Halomonadaceae   g__Candidatus_Portiera    s__ 0 5 0 0 1 0 5 0 0 0 0 0
OTU_284 k__Bacteria     p__Proteobacteria   c__Gammaproteobacteria  o__Oceanospirillales    f__Oceanospirillaceae   g__Amphritea    s__ 30 8 1 1 0 0 0 0 0 0 12 2
OTU_1731 k__Bacteria    p__Proteobacteria   c__Gammaproteobacteria  o__Oceanospirillales    f__Oceanospirillaceae   g__     s__ 0 0 3 1 0 0 0 5 0 2 1 0
OTU_269 k__Bacteria     p__Proteobacteria   c__Gammaproteobacteria  o__Oceanospirillales    f__Oceanospirillaceae   g__Neptunomonas     s__ 0 11 3 0 0 0 0 0 0 3 0 2
OTU_2503 k__Bacteria    p__Proteobacteria   c__Gammaproteobacteria  o__Oceanospirillales    f__Oceanospirillaceae   g__Oleibacter   s__ 1 2 0 0 0 2 0 0 0 0 0 0
OTU_1223 k__Bacteria    p__Proteobacteria   c__Gammaproteobacteria  o__Pseudomonadales  f__Moraxellaceae    g__Acinetobacter    s__ 0 0 1 0 0 0 0 0 0 1 0 2
OTU_36 k__Bacteria  p__Proteobacteria   c__Gammaproteobacteria  o__Pseudomonadales  f__Pseudomonadaceae     g__Pseudomonas  s__veronii 109 12 82 0 0 0 1 32 164 0 3 233
OTU_540 k__Bacteria     p__Proteobacteria   c__Gammaproteobacteria  o__Pseudomonadales  f__Pseudomonadaceae     g__     s__ 0 0 0 0 0 2 0 10 2 0 0 0
OTU_2691 k__Bacteria    p__Proteobacteria   c__Gammaproteobacteria  o__Thiohalorhabdales    f__     g__     s__ 0 2 0 1 0 0 1 0 0 1 0 0
OTU_279 k__Bacteria     p__Proteobacteria   c__Gammaproteobacteria  o__Thiohalorhabdales    f__     g__     s__ 3 1 0 5 0 0 4 0 0 0 0 0
OTU_355 k__Bacteria     p__Proteobacteria   c__Gammaproteobacteria  o__Thiohalorhabdales    f__     g__     s__ 1 0 0 6 8 0 1 0 0 0 0 0
OTU_981 k__Bacteria     p__Proteobacteria   c__Gammaproteobacteria  o__Thiohalorhabdales    f__     g__     s__ 0 0 0 1 2 0 4 0 0 0 0 0
OTU_351 k__Bacteria     p__Proteobacteria   c__Gammaproteobacteria  o__Thiotrichales    f__Piscirickettsiaceae  g__     s__ 7 30 1 6 11 1 22 9 0 5 39 4
OTU_13 k__Bacteria  p__Proteobacteria   c__Gammaproteobacteria  o__Thiotrichales    f__Piscirickettsiaceae  g__     s__ 10 14 0 4 6 0 27 3 0 7 6 1
OTU_2909 k__Bacteria    p__Proteobacteria   c__Gammaproteobacteria  o__Thiotrichales    f__Piscirickettsiaceae  g__     s__ 2 10 0 3 0 0 3 9 0 0 16 4
OTU_47 k__Bacteria  p__Proteobacteria   c__Gammaproteobacteria  o__Thiotrichales    f__Piscirickettsiaceae  g__     s__ 0 23 0 5 0 1 17 8 0 8 9 0
OTU_244 k__Bacteria     p__Proteobacteria   c__Gammaproteobacteria  o__Thiotrichales    f__Piscirickettsiaceae  g__     s__ 0 3 0 1 0 0 1 5 0 0 1 0
OTU_2524 k__Bacteria    p__Proteobacteria   c__Gammaproteobacteria  o__Thiotrichales    f__Piscirickettsiaceae  g__     s__ 0 2 0 2 0 0 4 21 0 1 0 0
OTU_137 k__Bacteria     p__Proteobacteria   c__Gammaproteobacteria  o__Thiotrichales    f__Piscirickettsiaceae  g__     s__ 2 11 0 0 3 0 0 0 0 0 1 0
OTU_260 k__Bacteria     p__Proteobacteria   c__Gammaproteobacteria  o__Thiotrichales    f__Piscirickettsiaceae  g__     s__ 0 18 0 0 5 0 13 0 0 0 0 1
OTU_2633 k__Bacteria    p__Proteobacteria   c__Gammaproteobacteria  o__Thiotrichales    f__Piscirickettsiaceae  g__     s__ 0 0 0 1 0 0 19 10 0 0 12 0
OTU_308 k__Bacteria     p__Proteobacteria   c__Gammaproteobacteria  o__Thiotrichales    f__Piscirickettsiaceae  g__     s__ 0 0 0 1 9 1 0 0 0 1 0 0
OTU_356 k__Bacteria     p__Proteobacteria   c__Gammaproteobacteria  o__Thiotrichales    f__Piscirickettsiaceae  g__     s__ 0 2 0 0 4 0 2 0 0 7 0 0
OTU_405 k__Bacteria     p__Proteobacteria   c__Gammaproteobacteria  o__Thiotrichales    f__Piscirickettsiaceae  g__     s__ 0 11 0 5 0 0 3 0 0 1 0 0
OTU_898 k__Bacteria     p__Proteobacteria   c__Gammaproteobacteria  o__Thiotrichales    f__Piscirickettsiaceae  g__     s__ 0 15 0 0 0 0 0 6 0 4 3 0
OTU_2930 k__Bacteria    p__Proteobacteria   c__Gammaproteobacteria  o__Thiotrichales    f__Piscirickettsiaceae  g__     s__ 0 2 0 0 0 0 4 0 11 0 0 0
OTU_3091 k__Bacteria    p__Proteobacteria   c__Gammaproteobacteria  o__Thiotrichales    f__Piscirickettsiaceae  g__     s__ 0 2 0 1 1 0 0 0 0 0 0 0
OTU_358 k__Bacteria     p__Proteobacteria   c__Gammaproteobacteria  o__Thiotrichales    f__Piscirickettsiaceae  g__     s__ 0 2 1 0 0 0 9 0 0 0 0 0
OTU_46 k__Bacteria  p__Proteobacteria   c__Gammaproteobacteria  o__Thiotrichales    f__Piscirickettsiaceae  g__     s__ 0 0 0 0 14 0 3 0 0 8 0 0
OTU_639 k__Bacteria     p__Proteobacteria   c__Gammaproteobacteria  o__Thiotrichales    f__Piscirickettsiaceae  g__     s__ 0 5 0 1 0 0 0 0 0 0 1 0
OTU_35 k__Bacteria  p__Proteobacteria   c__Gammaproteobacteria  o__Vibrionales  f__Pseudoalteromonadaceae   g__Pseudoalteromonas    s__ 21 126 77 10 12 24 3 303 54 6 0 37
OTU_198 k__Bacteria     p__Proteobacteria   c__Gammaproteobacteria  o__Vibrionales  f__Pseudoalteromonadaceae   g__Pseudoalteromonas s__ 147 3 8 0 0 0 0 39 4 1 3 2
OTU_172 k__Bacteria     p__Proteobacteria   c__Gammaproteobacteria  o__Vibrionales  f__Pseudoalteromonadaceae   g__Pseudoalteromonas s__ 0 11 3 0 0 0 3 14 0 8 0 3
OTU_17 k__Bacteria  p__Proteobacteria   c__Gammaproteobacteria  o__Vibrionales  f__Vibrionaceae     g__Vibrio   s__ 52 39 420 5 14 1 0 174 1 19 27 402
OTU_2757 k__Bacteria    p__Proteobacteria   c__Gammaproteobacteria  o__Vibrionales  f__Vibrionaceae     g__Vibrio s__ 3 0 348 1 2 4 0 26 0 4 3 87
OTU_59 k__Bacteria  p__Proteobacteria   c__Gammaproteobacteria  o__Vibrionales  f__Vibrionaceae     g__Photobacterium   s__ 2 1 61 0 5 0 0 18 0 8 2 20
OTU_195 k__Bacteria     p__Proteobacteria   c__Gammaproteobacteria  o__Vibrionales  f__Vibrionaceae     g__Vibrio   s__ 0 3 19 0 0 0 0 0 0 2 1 22
OTU_1925 k__Bacteria    p__Proteobacteria   c__Gammaproteobacteria  o__Vibrionales  f__Vibrionaceae     g__Photobacterium   s__ 0 0 5 0 0 0 0 1 0 0 1 17
OTU_2257 k__Bacteria    p__Proteobacteria   c__Gammaproteobacteria  o__Vibrionales  f__Vibrionaceae     g__Photobacterium   s__damselae 18 2 1 0 0 0 0 0 0 0 0 3
OTU_395 k__Bacteria     p__Proteobacteria   c__Gammaproteobacteria  o__Vibrionales  f__Vibrionaceae     g__Vibrio   s__ 0 0 8 0 0 1 0 0 0 0 0 2
OTU_56 k__Bacteria  p__Proteobacteria   c__Gammaproteobacteria  o__Xanthomonadales  f__Xanthomonadaceae     g__Xanthomonas  s__axonopodis 146 3 168 0 0 1 0 0 10 0 1 3
OTU_248 k__Bacteria     p__Proteobacteria o__ f__   c__Gammaproteobacteria g__ s__ 0 1 1 3 0 0 0 0 0 0 3 0
OTU_601 k__Bacteria     p__Proteobacteria o__ f__   c__Gammaproteobacteria g__ s__ 0 1 0 1 0 0 0 0 0 0 2 0
OTU_86 k__Bacteria  p__Proteobacteria c__ o__ f__ g__ s__ 68 0 0 2 0 1 1 277 20 0 2 0
OTU_79 k__Bacteria  p__Proteobacteria c__ o__ f__ g__ s__ 14 0 22 0 1 0 0 0 25 0 0 55
OTU_1908 k__Bacteria    p__Proteobacteria c__ o__ f__ g__ s__ 0 1 1 0 1 0 0 0 0 0 0 0
OTU_70 k__Bacteria  p__SBR1093  c__EC214    o__     f__     g__     s__ 1 0 0 0 0 0 28 25 0 0 0 2
